id,date,state_code,state_name,actual,rfs,normal,deviation,year,month,day,monsoon_season,lag_1,lag_7,lag_30,rolling_7_mean,rolling_30_mean,dry_streak
198149,2024-07-02,35,Andaman And Nicobar Islands,0.0,0.0,10.03,0.0,2024,7,2,1,0.0,0.0,0.0,0.0,0.0,5661
198184,2024-07-03,35,Andaman And Nicobar Islands,0.0,0.0,9.59,0.0,2024,7,3,1,0.0,0.0,0.0,0.0,0.0,5662
198219,2024-07-04,35,Andaman And Nicobar Islands,0.0,0.0,8.61,0.0,2024,7,4,1,0.0,0.0,0.0,0.0,0.0,5663
198254,2024-07-05,35,Andaman And Nicobar Islands,0.0,0.0,9.6,0.0,2024,7,5,1,0.0,0.0,0.0,0.0,0.0,5664
198289,2024-07-06,35,Andaman And Nicobar Islands,0.0,0.0,10.88,0.0,2024,7,6,1,0.0,0.0,0.0,0.0,0.0,5665
198324,2024-07-07,35,Andaman And Nicobar Islands,0.0,0.0,9.82,0.0,2024,7,7,1,0.0,0.0,0.0,0.0,0.0,5666
198359,2024-07-08,35,Andaman And Nicobar Islands,0.0,0.0,7.96,0.0,2024,7,8,1,0.0,0.0,0.0,0.0,0.0,5667
198394,2024-07-09,35,Andaman And Nicobar Islands,0.0,0.0,9.06,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,5668
198429,2024-07-10,35,Andaman And Nicobar Islands,0.0,0.0,9.94,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,5669
198464,2024-07-11,35,Andaman And Nicobar Islands,0.0,0.0,9.02,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,5670
198499,2024-07-12,35,Andaman And Nicobar Islands,0.0,0.0,11.26,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,5671
198534,2024-07-13,35,Andaman And Nicobar Islands,0.0,0.0,13.3,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,5672
198569,2024-07-14,35,Andaman And Nicobar Islands,0.0,0.0,11.45,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,5673
198604,2024-07-15,35,Andaman And Nicobar Islands,0.0,0.0,11.77,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,5674
198639,2024-07-16,35,Andaman And Nicobar Islands,0.0,0.0,10.31,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,5675
198674,2024-07-17,35,Andaman And Nicobar Islands,0.0,0.0,10.73,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,5676
198709,2024-07-18,35,Andaman And Nicobar Islands,0.0,0.0,10.03,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,5677
198744,2024-07-19,35,Andaman And Nicobar Islands,0.0,0.0,13.47,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,5678
198779,2024-07-20,35,Andaman And Nicobar Islands,0.0,0.0,11.77,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,5679
198814,2024-07-21,35,Andaman And Nicobar Islands,0.0,0.0,13.2,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,5680
198849,2024-07-22,35,Andaman And Nicobar Islands,0.0,0.0,15.23,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,5681
198884,2024-07-23,35,Andaman And Nicobar Islands,0.0,0.0,11.21,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,5682
198919,2024-07-24,35,Andaman And Nicobar Islands,0.0,0.0,9.26,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,5683
198954,2024-07-25,35,Andaman And Nicobar Islands,0.0,0.0,8.01,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,5684
198989,2024-07-26,35,Andaman And Nicobar Islands,0.0,0.0,12.05,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,5685
199024,2024-07-27,35,Andaman And Nicobar Islands,0.0,0.0,12.42,0.0,2024,7,27,1,0.0,0.0,0.0,0.0,0.0,5686
199059,2024-07-28,35,Andaman And Nicobar Islands,0.0,0.0,13.6,0.0,2024,7,28,1,0.0,0.0,0.0,0.0,0.0,5687
199094,2024-07-29,35,Andaman And Nicobar Islands,0.0,0.0,13.01,0.0,2024,7,29,1,0.0,0.0,0.0,0.0,0.0,5688
199129,2024-07-30,35,Andaman And Nicobar Islands,0.0,0.0,12.17,0.0,2024,7,30,1,0.0,0.0,0.0,0.0,0.0,5689
199164,2024-07-31,35,Andaman And Nicobar Islands,0.0,0.0,10.44,0.0,2024,7,31,1,0.0,0.0,0.0,0.0,0.0,5690
198146,2024-07-02,28,Andhra Pradesh,0.0,0.0,3.58,0.0,2024,7,2,1,0.0,0.0,0.0,0.0,0.0,103
198181,2024-07-03,28,Andhra Pradesh,0.0,0.0,3.42,0.0,2024,7,3,1,0.0,0.0,0.0,0.0,0.0,104
198216,2024-07-04,28,Andhra Pradesh,0.0,0.0,3.99,0.0,2024,7,4,1,0.0,0.0,0.0,0.0,0.0,105
198251,2024-07-05,28,Andhra Pradesh,0.0,0.0,4.27,0.0,2024,7,5,1,0.0,0.0,0.0,0.0,0.0,106
198286,2024-07-06,28,Andhra Pradesh,0.0,0.0,4.63,0.0,2024,7,6,1,0.0,0.0,0.0,0.0,0.0,107
198321,2024-07-07,28,Andhra Pradesh,0.0,0.0,4.33,0.0,2024,7,7,1,0.0,0.0,0.0,0.0,0.0,108
198356,2024-07-08,28,Andhra Pradesh,0.0,0.0,3.33,0.0,2024,7,8,1,0.0,0.0,0.0,0.0,0.0,109
198391,2024-07-09,28,Andhra Pradesh,0.0,0.0,3.41,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,110
198426,2024-07-10,28,Andhra Pradesh,0.0,0.0,2.86,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,111
198461,2024-07-11,28,Andhra Pradesh,0.0,0.0,3.55,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,112
198496,2024-07-12,28,Andhra Pradesh,0.0,0.0,4.68,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,113
198531,2024-07-13,28,Andhra Pradesh,0.0,0.0,3.24,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,114
198566,2024-07-14,28,Andhra Pradesh,0.0,0.0,3.35,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,115
198601,2024-07-15,28,Andhra Pradesh,0.0,0.0,3.46,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,116
198636,2024-07-16,28,Andhra Pradesh,0.0,0.0,4.06,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,117
198671,2024-07-17,28,Andhra Pradesh,0.0,0.0,4.02,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,118
198706,2024-07-18,28,Andhra Pradesh,0.0,0.0,4.38,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,119
198741,2024-07-19,28,Andhra Pradesh,0.0,0.0,3.97,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,120
198776,2024-07-20,28,Andhra Pradesh,0.0,0.0,3.79,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,121
198811,2024-07-21,28,Andhra Pradesh,0.0,0.0,4.61,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,122
198846,2024-07-22,28,Andhra Pradesh,0.0,0.0,5.52,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,123
198881,2024-07-23,28,Andhra Pradesh,0.0,0.0,5.9,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,124
198916,2024-07-24,28,Andhra Pradesh,0.0,0.0,6.42,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,125
198951,2024-07-25,28,Andhra Pradesh,0.0,0.0,5.95,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,126
198986,2024-07-26,28,Andhra Pradesh,0.0,0.0,4.01,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,127
199021,2024-07-27,28,Andhra Pradesh,0.0,0.0,3.91,0.0,2024,7,27,1,0.0,0.0,0.0,0.0,0.0,128
199056,2024-07-28,28,Andhra Pradesh,0.0,0.0,4.63,0.0,2024,7,28,1,0.0,0.0,0.0,0.0,0.0,129
199091,2024-07-29,28,Andhra Pradesh,0.0,0.0,3.91,0.0,2024,7,29,1,0.0,0.0,0.0,0.0,0.0,130
199126,2024-07-30,28,Andhra Pradesh,0.0,0.0,4.44,0.0,2024,7,30,1,0.0,0.0,0.0,0.0,0.0,131
199161,2024-07-31,28,Andhra Pradesh,0.0,0.0,4.98,0.0,2024,7,31,1,0.0,0.0,0.0,0.0,0.0,132
198147,2024-07-02,12,Arunachal Pradesh,0.0,0.0,19.69,0.0,2024,7,2,1,0.0,0.0,0.0,0.0,0.0,105
198182,2024-07-03,12,Arunachal Pradesh,0.0,0.0,22.05,0.0,2024,7,3,1,0.0,0.0,0.0,0.0,0.0,106
198217,2024-07-04,12,Arunachal Pradesh,0.0,0.0,21.79,0.0,2024,7,4,1,0.0,0.0,0.0,0.0,0.0,107
198252,2024-07-05,12,Arunachal Pradesh,0.0,0.0,17.08,0.0,2024,7,5,1,0.0,0.0,0.0,0.0,0.0,108
198287,2024-07-06,12,Arunachal Pradesh,0.0,0.0,16.29,0.0,2024,7,6,1,0.0,0.0,0.0,0.0,0.0,109
198322,2024-07-07,12,Arunachal Pradesh,0.0,0.0,20.22,0.0,2024,7,7,1,0.0,0.0,0.0,0.0,0.0,110
198357,2024-07-08,12,Arunachal Pradesh,0.0,0.0,17.97,0.0,2024,7,8,1,0.0,0.0,0.0,0.0,0.0,111
198392,2024-07-09,12,Arunachal Pradesh,0.0,0.0,12.83,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,112
198427,2024-07-10,12,Arunachal Pradesh,0.0,0.0,16.53,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,113
198462,2024-07-11,12,Arunachal Pradesh,0.0,0.0,19.84,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,114
198497,2024-07-12,12,Arunachal Pradesh,0.0,0.0,20.4,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,115
198532,2024-07-13,12,Arunachal Pradesh,0.0,0.0,22.79,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,116
198567,2024-07-14,12,Arunachal Pradesh,0.0,0.0,22.72,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,117
198602,2024-07-15,12,Arunachal Pradesh,0.0,0.0,24.3,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,118
198637,2024-07-16,12,Arunachal Pradesh,0.0,0.0,21.75,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,119
198672,2024-07-17,12,Arunachal Pradesh,0.0,0.0,24.15,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,120
198707,2024-07-18,12,Arunachal Pradesh,0.0,0.0,20.88,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,121
198742,2024-07-19,12,Arunachal Pradesh,0.0,0.0,20.02,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,122
198777,2024-07-20,12,Arunachal Pradesh,0.0,0.0,16.39,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,123
198812,2024-07-21,12,Arunachal Pradesh,0.0,0.0,19.46,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,124
198847,2024-07-22,12,Arunachal Pradesh,0.0,0.0,21.33,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,125
198882,2024-07-23,12,Arunachal Pradesh,0.0,0.0,21.41,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,126
198917,2024-07-24,12,Arunachal Pradesh,0.0,0.0,21.28,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,127
198952,2024-07-25,12,Arunachal Pradesh,0.0,0.0,20.84,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,128
198987,2024-07-26,12,Arunachal Pradesh,0.0,0.0,19.74,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,129
199022,2024-07-27,12,Arunachal Pradesh,0.0,0.0,21.37,0.0,2024,7,27,1,0.0,0.0,0.0,0.0,0.0,130
199057,2024-07-28,12,Arunachal Pradesh,0.0,0.0,19.97,0.0,2024,7,28,1,0.0,0.0,0.0,0.0,0.0,131
199092,2024-07-29,12,Arunachal Pradesh,0.0,0.0,19.19,0.0,2024,7,29,1,0.0,0.0,0.0,0.0,0.0,132
199127,2024-07-30,12,Arunachal Pradesh,0.0,0.0,19.09,0.0,2024,7,30,1,0.0,0.0,0.0,0.0,0.0,133
199162,2024-07-31,12,Arunachal Pradesh,0.0,0.0,19.49,0.0,2024,7,31,1,0.0,0.0,0.0,0.0,0.0,134
198136,2024-07-02,18,Assam,0.0,0.0,14.56,0.0,2024,7,2,1,0.0,0.0,0.0,0.0,0.0,103
198171,2024-07-03,18,Assam,0.0,0.0,14.09,0.0,2024,7,3,1,0.0,0.0,0.0,0.0,0.0,104
198206,2024-07-04,18,Assam,0.0,0.0,12.85,0.0,2024,7,4,1,0.0,0.0,0.0,0.0,0.0,105
198241,2024-07-05,18,Assam,0.0,0.0,13.66,0.0,2024,7,5,1,0.0,0.0,0.0,0.0,0.0,106
198276,2024-07-06,18,Assam,0.0,0.0,13.43,0.0,2024,7,6,1,0.0,0.0,0.0,0.0,0.0,107
198311,2024-07-07,18,Assam,0.0,0.0,12.95,0.0,2024,7,7,1,0.0,0.0,0.0,0.0,0.0,108
198346,2024-07-08,18,Assam,0.0,0.0,15.34,0.0,2024,7,8,1,0.0,0.0,0.0,0.0,0.0,109
198381,2024-07-09,18,Assam,0.0,0.0,15.34,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,110
198416,2024-07-10,18,Assam,0.0,0.0,14.27,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,111
198451,2024-07-11,18,Assam,0.0,0.0,13.73,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,112
198486,2024-07-12,18,Assam,0.0,0.0,14.56,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,113
198521,2024-07-13,18,Assam,0.0,0.0,12.89,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,114
198556,2024-07-14,18,Assam,0.0,0.0,12.21,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,115
198591,2024-07-15,18,Assam,0.0,0.0,13.33,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,116
198626,2024-07-16,18,Assam,0.0,0.0,13.09,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,117
198661,2024-07-17,18,Assam,0.0,0.0,13.68,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,118
198696,2024-07-18,18,Assam,0.0,0.0,13.26,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,119
198731,2024-07-19,18,Assam,0.0,0.0,11.84,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,120
198766,2024-07-20,18,Assam,0.0,0.0,11.07,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,121
198801,2024-07-21,18,Assam,0.0,0.0,13.28,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,122
198836,2024-07-22,18,Assam,0.0,0.0,14.59,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,123
198871,2024-07-23,18,Assam,0.0,0.0,12.98,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,124
198906,2024-07-24,18,Assam,0.0,0.0,15.59,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,125
198941,2024-07-25,18,Assam,0.0,0.0,13.99,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,126
198976,2024-07-26,18,Assam,0.0,0.0,15.3,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,127
199011,2024-07-27,18,Assam,0.0,0.0,13.54,0.0,2024,7,27,1,0.0,0.0,0.0,0.0,0.0,128
199046,2024-07-28,18,Assam,0.0,0.0,12.36,0.0,2024,7,28,1,0.0,0.0,0.0,0.0,0.0,129
199081,2024-07-29,18,Assam,0.0,0.0,12.87,0.0,2024,7,29,1,0.0,0.0,0.0,0.0,0.0,130
199116,2024-07-30,18,Assam,0.0,0.0,11.43,0.0,2024,7,30,1,0.0,0.0,0.0,0.0,0.0,131
199151,2024-07-31,18,Assam,0.0,0.0,11.19,0.0,2024,7,31,1,0.0,0.0,0.0,0.0,0.0,132
198161,2024-07-02,10,Bihar,0.0,0.0,11.15,0.0,2024,7,2,1,0.0,0.0,0.0,0.0,0.0,103
198196,2024-07-03,10,Bihar,0.0,0.0,10.23,0.0,2024,7,3,1,0.0,0.0,0.0,0.0,0.0,104
198231,2024-07-04,10,Bihar,0.0,0.0,9.67,0.0,2024,7,4,1,0.0,0.0,0.0,0.0,0.0,105
198266,2024-07-05,10,Bihar,0.0,0.0,8.67,0.0,2024,7,5,1,0.0,0.0,0.0,0.0,0.0,106
198301,2024-07-06,10,Bihar,0.0,0.0,9.93,0.0,2024,7,6,1,0.0,0.0,0.0,0.0,0.0,107
198336,2024-07-07,10,Bihar,0.0,0.0,11.5,0.0,2024,7,7,1,0.0,0.0,0.0,0.0,0.0,108
198371,2024-07-08,10,Bihar,0.0,0.0,12.92,0.0,2024,7,8,1,0.0,0.0,0.0,0.0,0.0,109
198406,2024-07-09,10,Bihar,0.0,0.0,13.69,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,110
198441,2024-07-10,10,Bihar,0.0,0.0,12.38,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,111
198476,2024-07-11,10,Bihar,0.0,0.0,10.57,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,112
198511,2024-07-12,10,Bihar,0.0,0.0,10.88,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,113
198546,2024-07-13,10,Bihar,0.0,0.0,10.75,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,114
198581,2024-07-14,10,Bihar,0.0,0.0,11.43,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,115
198616,2024-07-15,10,Bihar,0.0,0.0,10.6,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,116
198651,2024-07-16,10,Bihar,0.0,0.0,13.14,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,117
198686,2024-07-17,10,Bihar,0.0,0.0,12.73,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,118
198721,2024-07-18,10,Bihar,0.0,0.0,12.16,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,119
198756,2024-07-19,10,Bihar,0.0,0.0,10.23,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,120
198791,2024-07-20,10,Bihar,0.0,0.0,11.03,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,121
198826,2024-07-21,10,Bihar,0.0,0.0,9.83,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,122
198861,2024-07-22,10,Bihar,0.0,0.0,9.37,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,123
198896,2024-07-23,10,Bihar,0.0,0.0,8.66,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,124
198931,2024-07-24,10,Bihar,0.0,0.0,9.3,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,125
198966,2024-07-25,10,Bihar,0.0,0.0,11.58,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,126
199001,2024-07-26,10,Bihar,0.0,0.0,11.44,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,127
199036,2024-07-27,10,Bihar,0.0,0.0,10.96,0.0,2024,7,27,1,0.0,0.0,0.0,0.0,0.0,128
199071,2024-07-28,10,Bihar,0.0,0.0,11.6,0.0,2024,7,28,1,0.0,0.0,0.0,0.0,0.0,129
199106,2024-07-29,10,Bihar,0.0,0.0,13.2,0.0,2024,7,29,1,0.0,0.0,0.0,0.0,0.0,130
199141,2024-07-30,10,Bihar,0.0,0.0,11.39,0.0,2024,7,30,1,0.0,0.0,0.0,0.0,0.0,131
199176,2024-07-31,10,Bihar,0.0,0.0,10.07,0.0,2024,7,31,1,0.0,0.0,0.0,0.0,0.0,132
198156,2024-07-02,4,Chandigarh,0.0,0.0,7.4,0.0,2024,7,2,1,0.0,0.0,0.0,0.0,0.0,119
198191,2024-07-03,4,Chandigarh,0.0,0.0,7.3,0.0,2024,7,3,1,0.0,0.0,0.0,0.0,0.0,120
198226,2024-07-04,4,Chandigarh,0.0,0.0,6.3,0.0,2024,7,4,1,0.0,0.0,0.0,0.0,0.0,121
198261,2024-07-05,4,Chandigarh,0.0,0.0,9.1,0.0,2024,7,5,1,0.0,0.0,0.0,0.0,0.0,122
198296,2024-07-06,4,Chandigarh,0.0,0.0,7.9,0.0,2024,7,6,1,0.0,0.0,0.0,0.0,0.0,123
198331,2024-07-07,4,Chandigarh,0.0,0.0,8.7,0.0,2024,7,7,1,0.0,0.0,0.0,0.0,0.0,124
198366,2024-07-08,4,Chandigarh,0.0,0.0,12.2,0.0,2024,7,8,1,0.0,0.0,0.0,0.0,0.0,125
198401,2024-07-09,4,Chandigarh,0.0,0.0,20.6,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,126
198436,2024-07-10,4,Chandigarh,0.0,0.0,8.4,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,127
198471,2024-07-11,4,Chandigarh,0.0,0.0,7.2,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,128
198506,2024-07-12,4,Chandigarh,0.0,0.0,9.0,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,129
198541,2024-07-13,4,Chandigarh,0.0,0.0,9.4,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,130
198576,2024-07-14,4,Chandigarh,0.0,0.0,9.4,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,131
198611,2024-07-15,4,Chandigarh,0.0,0.0,11.9,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,132
198646,2024-07-16,4,Chandigarh,0.0,0.0,10.2,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,133
198681,2024-07-17,4,Chandigarh,0.0,0.0,9.6,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,134
198716,2024-07-18,4,Chandigarh,0.0,0.0,6.1,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,135
198751,2024-07-19,4,Chandigarh,0.0,0.0,3.9,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,136
198786,2024-07-20,4,Chandigarh,0.0,0.0,11.2,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,137
198821,2024-07-21,4,Chandigarh,0.0,0.0,8.2,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,138
198856,2024-07-22,4,Chandigarh,0.0,0.0,8.0,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,139
198891,2024-07-23,4,Chandigarh,0.0,0.0,6.4,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,140
198926,2024-07-24,4,Chandigarh,0.0,0.0,5.8,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,141
198961,2024-07-25,4,Chandigarh,0.0,0.0,12.6,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,142
198996,2024-07-26,4,Chandigarh,0.0,0.0,18.3,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,143
199031,2024-07-27,4,Chandigarh,0.0,0.0,3.9,0.0,2024,7,27,1,0.0,0.0,0.0,0.0,0.0,144
199066,2024-07-28,4,Chandigarh,0.0,0.0,8.6,0.0,2024,7,28,1,0.0,0.0,0.0,0.0,0.0,145
199101,2024-07-29,4,Chandigarh,0.0,0.0,10.0,0.0,2024,7,29,1,0.0,0.0,0.0,0.0,0.0,146
199136,2024-07-30,4,Chandigarh,0.0,0.0,10.7,0.0,2024,7,30,1,0.0,0.0,0.0,0.0,0.0,147
199171,2024-07-31,4,Chandigarh,0.0,0.0,7.9,0.0,2024,7,31,1,0.0,0.0,0.0,0.0,0.0,148
198159,2024-07-02,22,Chhattisgarh,0.0,0.0,11.2,0.0,2024,7,2,1,0.0,0.0,0.0,0.0,0.0,103
198194,2024-07-03,22,Chhattisgarh,0.0,0.0,12.39,0.0,2024,7,3,1,0.0,0.0,0.0,0.0,0.0,104
198229,2024-07-04,22,Chhattisgarh,0.0,0.0,12.59,0.0,2024,7,4,1,0.0,0.0,0.0,0.0,0.0,105
198264,2024-07-05,22,Chhattisgarh,0.0,0.0,13.44,0.0,2024,7,5,1,0.0,0.0,0.0,0.0,0.0,106
198299,2024-07-06,22,Chhattisgarh,0.0,0.0,11.63,0.0,2024,7,6,1,0.0,0.0,0.0,0.0,0.0,107
198334,2024-07-07,22,Chhattisgarh,0.0,0.0,11.42,0.0,2024,7,7,1,0.0,0.0,0.0,0.0,0.0,108
198369,2024-07-08,22,Chhattisgarh,0.0,0.0,13.0,0.0,2024,7,8,1,0.0,0.0,0.0,0.0,0.0,109
198404,2024-07-09,22,Chhattisgarh,0.0,0.0,10.68,0.0,2024,7,9,1,0.0,0.0,0.0,0.0,0.0,110
198439,2024-07-10,22,Chhattisgarh,0.0,0.0,10.36,0.0,2024,7,10,1,0.0,0.0,0.0,0.0,0.0,111
198474,2024-07-11,22,Chhattisgarh,0.0,0.0,12.23,0.0,2024,7,11,1,0.0,0.0,0.0,0.0,0.0,112
198509,2024-07-12,22,Chhattisgarh,0.0,0.0,13.42,0.0,2024,7,12,1,0.0,0.0,0.0,0.0,0.0,113
198544,2024-07-13,22,Chhattisgarh,0.0,0.0,12.21,0.0,2024,7,13,1,0.0,0.0,0.0,0.0,0.0,114
198579,2024-07-14,22,Chhattisgarh,0.0,0.0,10.65,0.0,2024,7,14,1,0.0,0.0,0.0,0.0,0.0,115
198614,2024-07-15,22,Chhattisgarh,0.0,0.0,11.43,0.0,2024,7,15,1,0.0,0.0,0.0,0.0,0.0,116
198649,2024-07-16,22,Chhattisgarh,0.0,0.0,12.65,0.0,2024,7,16,1,0.0,0.0,0.0,0.0,0.0,117
198684,2024-07-17,22,Chhattisgarh,0.0,0.0,11.63,0.0,2024,7,17,1,0.0,0.0,0.0,0.0,0.0,118
198719,2024-07-18,22,Chhattisgarh,0.0,0.0,11.06,0.0,2024,7,18,1,0.0,0.0,0.0,0.0,0.0,119
198754,2024-07-19,22,Chhattisgarh,0.0,0.0,12.29,0.0,2024,7,19,1,0.0,0.0,0.0,0.0,0.0,120
198789,2024-07-20,22,Chhattisgarh,0.0,0.0,12.24,0.0,2024,7,20,1,0.0,0.0,0.0,0.0,0.0,121
198824,2024-07-21,22,Chhattisgarh,0.0,0.0,11.17,0.0,2024,7,21,1,0.0,0.0,0.0,0.0,0.0,122
198859,2024-07-22,22,Chhattisgarh,0.0,0.0,10.36,0.0,2024,7,22,1,0.0,0.0,0.0,0.0,0.0,123
198894,2024-07-23,22,Chhattisgarh,0.0,0.0,10.5,0.0,2024,7,23,1,0.0,0.0,0.0,0.0,0.0,124
198929,2024-07-24,22,Chhattisgarh,0.0,0.0,11.86,0.0,2024,7,24,1,0.0,0.0,0.0,0.0,0.0,125
198964,2024-07-25,22,Chhattisgarh,0.0,0.0,11.96,0.0,2024,7,25,1,0.0,0.0,0.0,0.0,0.0,126
198999,2024-07-26,22,Chhattisgarh,0.0,0.0,14.45,0.0,2024,7,26,1,0.0,0.0,0.0,0.0,0.0,127
